Review,y_rasa,c_rasa,y_pelayanan,c_pelayanan,y_tempat,c_tempat,y_harga,c_harga
Wah pokoknya di sini recommend banget untuk makan bersam keluarga ataupun sendiri.....luar bisa dri segi pelayanannya yg ramah dan makaananya enak enak,0,0,1,1,1,1,0,0
"Tempat yg nyaman untuk makan bersama keluarga & pelayanan yg cepat, ramah & bersih tempatnya nya. Recomend",0,0,1,1,1,1,0,0
"tempatnya nya bersih, pelayanan sangat ramah dan cepat. anak-anakku betah dan nyaman makan disini. Ada drive thru dan juga dine in. Memuaskan sekali",0,0,1,1,1,1,0,0
"Kesini beli lewat drive thru, pelayanan cepat sesuai standar mcd lainnya. Lokasi strategis juga, jadi ga susah carinya. Good job!",0,0,1,1,1,1,0,0
"tempatnya Bersih suasananya enak,,pelayanannya jg bagus ramah2 pokonya MCD tmpt yg Recommended bgt utk Makan bersama keluarga",0,0,1,1,1,1,0,0
"Tempat yang nyaman untuk bersantai bersama teman dan keluarga. Pelayanan memuaskan, ada area untuk anak, lahan parkir juga luas.",0,0,1,1,1,1,0,0
Pelayanannya ramah dan cepat. harga cocok buat pelajar,0,0,1,1,0,0,1,1
"Pelayanan cepat, mantaap. Ada promo discount donk utk Mitra Grab online, pasti rajin mampir deeh.. ????",0,0,1,1,0,0,1,1
"Pelayanan nya bagus,pegawai nya ramah2&murah senyum. Harga nya sesuai dengan kantong mahasiswa.suasana resto nya sangat adem&bnyak2 buat spot selfie",0,0,1,1,1,1,1,1
"Pelayanan yang sangat baik, menu nya begitu banyak dan sangat cepat dalam penyajiannya. tempatnya nya bersih dan fasilitas nya juga baik. Rekomen banget biar bisa dateng lagi kesini",0,0,1,1,1,1,0,0
"tempatnya makan siap saji yg selalu jadi andalan , pesanan yg lebih praktis karena pakai screen digital , fasilitas yg semakin lengkap , pelayanan yg ramah ,",0,0,1,1,1,1,0,0
"Mantap, makanan biasa saja tapi pelayanan sangat baik dan sopan dengan suasana yang nyaman pula, Yo Bro sis merapat",0,1,1,1,1,1,0,0
"Tempatnya menyenangkan dan nyaman dengan arel parkir yg lumayan luas, sehingga saat menikmati makanan jadi tenang.
  Pelayanan pegawai ramah dan memberi informasi yg cukup untuk kami memilih menu.",0,0,1,1,1,1,0,0
Keren banget buat bawa keluarga karena tempatnya nyaman dan penyajian nya sangat cepat,0,0,1,1,1,1,0,0
"Tempatnya bagus, bersih, nyaman, pelayanan yang sangat ramah. Harganya ga sesuai",0,0,1,1,1,1,-1,1
"Tempat yg nyaman buat makan sama keluarga/ buat sekedar nongkrong bersama teman, bersih dan ramah pelayanan.",0,0,1,1,1,1,0,0
"Cepet ga perlu antri lama, lumayan enak tempatnya nya buat rapat",0,0,1,1,1,1,0,0
pelayanan yang sangat ramah dan memuaskan. serta makanan yg higienis. semoga akan selalu menjadi tempatnya makan favorit bagi seluruh masyarakat Indonesia,0,0,1,1,1,1,0,0
"Tempat strategis, tapi parkirannya sempit. Staff nya sigap langsung beresin meja. Harganya cenderung mahal",0,0,1,1,0,1,-1,1
pelayanan cepat dan baik.  suasana nya juga bersih dan nyaman. Harganya kurang bersahabat,0,0,1,1,1,1,-1,1
"tempatnya asik dan nyaman, comfortable buat nongkrong bersama teman dan keluarga , Pelayanan nya juga ramah, Sukaaaa banget",0,0,1,1,1,1,0,0
"Tempat lumayan nyaman, pelayanan bagus dan ramah untuk penyandang disabillity karena ada lift. Harganya bersahabat",0,0,1,1,0,1,1,1
Tolong buat mcdonald ditingkatkan ya pelayanannya. Dicek dulu apakah sesuai dengan orderan saya atau tidak jangan asal kasih trus ngluyur entah kemana itu staffnya. Mana rasanya makin ga enak ,-1,1,-1,1,0,0,0,0
"Pelayanannya gak ramah, bikin males balik lagi. Harganya juga makin naik ",0,0,-1,1,0,0,-1,1
"Harga makanan di sini sesuai dengan kualitasnya, tetapi pelayanannya sangat lambat.",0,0,-1,1,0,0,0,1
"Menu harganya standar, namun pelayanan yang lamban membuat pengalaman makan jadi kurang menyenangkan.",0,0,-1,1,0,0,0,1
"Harga makanannya sepadan dengan porsi yang diberikan, tapi pelayan tidak responsif.",0,0,-1,1,0,0,0,1
"Harganya terjangkau, sayangnya pelayan sering mengabaikan panggilan.",0,0,-1,1,0,0,0,1
"Harga cukup wajar, tapi pelayanannya sangat tidak memuaskan.",0,0,-1,1,0,0,0,1
"Untuk harga, restoran ini cukup kompetitif, namun pelayanan sangat mengecewakan.",0,0,-1,1,0,0,0,1
"Makanan di sini harganya sesuai, tapi pelayanannya perlu banyak perbaikan.",0,0,-1,1,0,0,0,1
"Harga pas di kantong, pelayanannya lumayan oke lah",0,0,0,1,0,0,0,1
"Harga makanan di sini tidak mahal, tetapi pelayanan buruk membuat saya ragu untuk kembali.",0,0,-1,1,0,0,0,1
"Harganya normal, pelayanannya lumayan baik",0,0,0,1,0,0,0,1
"Harga makanannya cukup adil, tetapi pelayanan yang lambat membuat kami kecewa.",0,0,-1,1,0,0,0,1
"Harga wajar, tapi pelayan tidak ramah dan lambat dalam melayani.",0,0,-1,1,0,0,0,1
"Harga makanannya oke, namun pelayanannya jauh dari memuaskan.",0,0,-1,1,0,0,0,1
"Harga di restoran ini tidak terlalu mahal, tapi pelayanan sangat mengecewakan.",0,0,-1,1,0,0,0,1
"Harga makanan di sini setara dengan restoran lain, namun pelayanannya lambat dan kurang profesional.",0,0,-1,1,0,0,0,1
"Harga oke, tapi pelayanan benar-benar perlu ditingkatkan.",0,0,-1,1,0,0,0,1
"Makanannya cukup terjangkau, dan pelayanannya juga standar biasa aja",0,0,0,1,0,0,0,1
"Harga menu standar, tapi pelayanannya memuaskan",0,0,1,1,0,0,0,1
"Harga cukup reasonable, tapi rasanya kurang sesuai selera saya.",0,1,0,0,0,0,0,1
"Harganya sepadan dengan kualitas, tapi tempatnya kurang nyaman sangat kotor dan tidak terawat",0,0,0,0,-1,1,0,1
"Harga pas di dompet, tapi rasanya kok agak aneh ya",-1,1,0,0,0,0,0,1
"Harga standar, tapi tempatnya bersih dan nyaman",0,0,0,0,1,1,0,1
"Harga tidak terlalu mahal, pelayanannya juga standar .",0,0,0,1,0,0,0,1
Harganya biasa saja. Tempatnya nyaman untuk kumpul keluarga.,0,0,0,0,1,1,0,1
"Harga makanannya sesuai  dan tempatnya cozy banget, bikin betah nongkrong.",0,0,0,0,1,1,0,1
Harga cukup wajar dengan rasa yang kurang nikmat,0,1,0,0,0,0,0,1
"Harga tidak masalah, tapi tempatnya kumuh, bikin males makan di sini.",0,0,0,0,-1,1,0,1
"Untuk harga, cukup sebanding sama porsinya. Gak cocok buat makan bersama keluarga. Ngga kelamaan nunggu makanan datang.",0,0,1,1,-1,1,0,1
"Harganya lumayan, nggak mahal-mahal amat. Tempatnya terasa suram dan menyedihkan. Stafnya selalu sigap dalam menangani situasi yang tidak terduga.",0,0,1,1,-1,1,0,1
"Harga makanan cukup standar, kebersihan tempat sangat buruk, rasa makanan juga tidak nikmat dan seperti kurang bumbu",-1,1,0,0,-1,1,0,1
Harga cukup wajar. Saya harap pelayanan bisa ditingkatkan lagi.,0,0,0,1,0,0,0,1
"Harganya sesuai dengan kualitas, pelayanannya juga gak terlalu cekatan",0,0,0,1,0,0,0,1
Harganya pas lah buat makan di sini. Tempat makannya kecil dan sumpek. Pelayanan responsif terhadap kebutuhan pelanggan.,0,0,1,1,-1,1,0,1
"Harga tidak terlalu mahal, makanan gosong dan pahit rasanya. Pelayanannya cukup memuaskan",-1,1,0,1,0,0,0,1
"Harga makanan cukup wajar. Pelayanan cukup baik, tapi lambat.",0,0,0,1,0,0,0,1
"Rasanya kurang enak karena kurang fresh, tapi harganya lumayan terjangkau sii, terlebih lagi tempatnya nyaman buat nongkrong",-1,1,0,0,1,1,0,1
Harganya sesuai dengan porsi yang didapat. Namun rasanya kurang istimewa biasa saja.,0,1,0,0,0,0,0,1
"Harga makanan cukup terjangkau tapi rasanya ga ada yang special, standar aja",0,1,0,0,0,0,0,1
Harga dan pelayanannya standar tapi tempatnya estetik dan nyaman,0,0,0,1,1,1,0,1
"Harga lumayan pas di kantong, tapi rasa dan pelayanannya perlu ditingkatkan lagi",0,1,0,1,0,0,0,1
"Harga makanan cukup terjangkau, dan pelayanannya baik bangett the best pokoknya",0,0,1,1,0,0,0,1
"Harga pas di kantong pelajar, dan pelayanannya cukup memadai",0,0,0,1,0,0,1,1
"Harga cukup wajar, pelayanannya cukup cepat, makanannya lumayan tapi kurang variatif. ",0,1,0,1,0,0,0,1
"Harga tidak terlalu mahal, namun pelayanannya sangat baik dan cepat",0,0,1,1,0,0,0,1
"Harga makanan cukup terjangkau, namun tempatnya berdebu, gak nyaman buat makan.. Untuk pelayanan cukup baik dan ramah",0,0,0,1,-1,1,0,1
"Harga pas di kantong, dan yang pasti pelayanannya selalu juara",0,0,1,1,0,0,1,1
"Harga cukup adil dan ga kecewa sama pelayanannya, selalu memuaskan",0,0,1,1,0,0,0,1
"Harga standar, tapi pelayanannya luar biasa ramah banget ",0,0,1,1,0,0,0,1
"Pelayanan lambat, pembayaran pake edc juga eror2, pesan paha atas dikasih dada. Harganya ga masuk akal",0,0,-1,1,0,0,-1,1
"Tempatnya luas, bersih, dan nyaman. Layanan baik dan ramah. Harganya terjangkau, sekarang banyak pilihan menu yg harganya murah terutama menu breakfast dan cemilan jadi ga bikin kantong jebol.",0,0,1,1,1,1,1,1
"lokasi cukup luas, bersih dan nyaman. Pelayanannya standar, harganya menengah ke atas",0,0,0,1,1,1,-1,1
"pelayanannya cepat, tempatnya nyaman ada yg indoor sama outdoor, ada fasilitas playground utk anak anak main",0,0,1,1,1,1,0,0
"Tempatnya bersih, nyaman. Sudah menggunakan digital order machine. Sayang banget makanannya sempet ga sesuai sama pesanan (di minuman & ayam).",0,0,-1,1,1,1,0,0
"Lokasi strategis di wilayah sekarno hatta... vibe nya cukup oke... untuk pennyajian makanan dari sejak order, cukup cepat.... Untuk makanan, rasanya standard..",0,1,0,1,0,1,0,0
"Suasana disini nyaman, hanya saja kalo penuh pengunjung susah sekali cari tempat duduk untuk keluarga yg datang kalo lebih dari 4 orang. Pelayanannya cukup lama tapi masih bisa ditoleransi",0,0,0,1,0,1,0,0
Standard pelayanan sesuai prosedur.. Untuk harganya sangat terjangkau untuk rasa yang lumayan enak,0,1,0,1,0,0,1,1
"Pegawai ramah dan sangat membantu jika dimintai tolong, pelayanan cepat. Namun harganya agak mahal",0,0,1,1,0,0,-1,1
Rasanya ga sesuai sama harganya. Rasanya ga enak tapi harganya mahal banget,-1,1,0,0,0,0,-1,1
"Lebih murah makan di tempat lain, harga overpriced untuk rasa yang biasa aja",0,1,0,0,0,0,-1,1
"Harga sekelas restoran bintang lima, tapi kualitasnya biasa.",0,1,0,0,0,0,-1,1
"Nggak cocok buat dompet mahasiswa, harga ga bersahabat. Tempatnya juga ga enak buat nongkrong",0,0,0,0,-1,1,-1,1
"Bener-bener kecewa, harga tinggi kualitas rendah.",-1,1,0,0,0,0,-1,1
"Udah mahal, rasanya juga biasa aja.",0,1,0,0,0,0,-1,1
Drive thru cepat. Penyiapan makanan cepat. Yang kurang adalah harga makanannnyaaaaa wkwkwkwk,0,0,1,1,0,0,-1,1
"Harganya murah meriah, apalagi tadi pas lagi promo gopay diskon 50% mantap kan hehe. Pelayanannya ramah cepet juga",0,0,1,1,0,0,1,1
"Tempat tidak terlalu luas, tapi tetap lumayan nyaman. Dengan pelayanan yang baik, ada pelayanan mandiri dan melalui kasir.",0,0,1,1,0,1,0,0
Harga makanan di sini pas lah. Desain tempat terlalu sederhana dan tidak menarik. Pelayanannya punya sentuhan personal yang istimewa.,0,0,1,1,-1,1,0,1
"Untuk harga, cukup sebanding sama porsinya. Gak cocok buat makan bersama keluarga karena tempatnya sangat ramai dan sumpek. Tapi sejauh ini pelayanan tetap cepat dan gak bikin kelamaan nunggu makanan datang.",0,0,1,1,-1,1,0,1
"Rasa makanannya bikin pengen nangis, kecewa banget tapi untung harganya enggak mahal. Pelayanan lumayan, tapi semoga bisa lebih baik.",-1,1,0,1,0,0,1,1
"Harganya sangat ramah di kantong. Pelayanan cukuplah, gak terlalu cekatan tapi lumayan responsif",0,0,0,1,0,0,1,1
"Perut kenyang dengan harganya yang nggak bikin kantong bolong. Pelayannya baik dan ramah, tapi kerjanya lumayan lambat ketika mengantarkan makanan. Mie gorengnya kayak mie instan murahan.",0,0,0,1,0,0,1,1
"Untuk karyawannya, disini yang termasuk sangat ramah dan sabar menangani konsumen. Harganya juga lumayan terjangkau",0,0,1,1,0,0,0,1
Rasanya biasa aja dan harga cenderung tinggi sih.,0,1,0,0,0,0,-1,1
Pelayanan yg super duper baik banget walaupun tempatnya kurang luas tapi tetap nyaman,0,0,1,1,0,1,0,0
"Chicken steaknya, oke tp ga yg enak bgt. Tapi untuk harganya murah banget kadang banyak diskon juga",0,1,0,0,0,0,1,1
"Makanannya cukup terbilang nikmat walau sedikit pedas. Pelayanannya ramah tapi kurang cekatan. Lokasi tempatnya agak jauh dari pusat kota, sehingga tidak menarik untuk dikunjungi.",0,1,0,1,-1,1,0,0
Harganya masuk akal. Kualitas rasa makanannya biasa saja. Suasana tempatnya membosankan dan sangat bising,0,1,0,0,-1,1,0,1
Lokasinya sangat bising dan tidak ideal untuk makan malam yang tenang. Harga makanannya tidak bersahabat,0,0,0,0,-1,1,-1,1
"Makanannya lumayan bisa dinikmati, tapi harganya sangat mahal untuk kualitas rasa yang seperti itu. Pelayanannya standar ",0,1,0,1,0,0,-1,1
Suasana tempatnya lumayan kurang pas untuk kumpul-kumpul keluarga. Pelayanannya cepat dan sangat responsif saat dipanggil.,0,0,1,1,0,1,0,0
"Harganya terjangkau, walau memang rasa makanannya biasa saja. Lokasi tempatnya kurang kondusif dan agak jauh dari transportasi umum.",0,1,0,0,0,1,1,1
"Stafnya ramah, tapi menunya terbatas, kurang bervariasi dan rasanya biasa aja. So far harganya masih bisa dijangkau si",0,1,1,1,0,0,0,1
"Makanannya lumayan, tapi tempatnya ada bau tidak sedap jadi sedikit menganggu. Harganya agak mahal untuk kualitas segitu",0,1,0,0,-1,1,-1,1
"Suasananya membosankan dan kurang berkesan, tapi stafnya ramah. Lokasinya agak jauh dari pusat kota.",0,0,1,1,-1,1,0,0
"Harganya masuk akal, tapi kualitas makanannya biasa saja. Lokasinya agak berisik dan tidak ideal untuk makan malam yang tenang.",0,1,0,0,-1,1,0,1
"Pelayanan oke, tapi semoga bisa lebih cepat lagi. Tempatnya lumayan cukup luas tapi simpel.",0,0,0,1,0,1,0,0
Pelayanannya cukup baik dan harganya juga murah,0,0,0,1,0,0,1,1
Tempat makan cukup bagus buat tempat nongkrong. Harganya kurang terjangkau. pelayanannya semoga lain kali bisa lebih ditingkatkan.,0,0,0,1,0,1,-1,1
"Jam makan siang tidak terlalu ramai, menu seperti biasa standar. Lumayan kalau buat tempat nongkrong atau ngobrol",0,1,0,0,0,1,0,0
"So far so good, tapi coba untuk lebih banyak tempat yang dingin/berkipas/AC agar pelanggan lebih nyaman.  Pelayanan baik dan ramah",0,0,1,1,0,1,0,0
"Tempatnya lumayan strategis, parkiran luas. Namun sayang, karena parkirannya luas, suasana/ruang buat dine-in jadi sempit. Menunya sesuai standar pada umumnya",0,1,0,0,0,1,0,0
"menu dan makanan nya standar, untuk parkir agak susah apalagi di weekend. fasilitas standar nya minim. Harganya terlalu mahal",0,1,0,0,0,1,-1,1
Pelayanan yang diberikan cukup prima. Fasilitas yang diberikan standar  ,0,0,0,1,0,1,0,0
"Tempatnya kecil, tp nyaman. Makanan nya standar lah.",0,1,0,0,0,1,0,0
Standar pelayanannya. Untuk harganya terjangkau,0,0,0,1,0,0,1,1
"Super duper gak enak makanan nya, rasanya sangat asin. Menurut saya kalo dari segi harga sangat tidak sesuai. Pelayanannya so far cukup bagus tapi semoga bisa lebih baik",-1,1,0,1,0,0,-1,1
"Parkir luas, untuk menu dan rasa sama dan standar. Harganya tergolong standar",0,1,0,0,1,1,0,1
"Biasa aja ya pelayanannya, tidak ada yang istimewa. Tidak jelek dan tidak spesial. Sesuai standar",0,0,0,1,0,0,0,0
"Strategi harganya kurang nyaman. Agak mahal kecuali anda mau beli CD lagu-lagunya.
Tempatnya cukup enak",0,0,0,0,0,1,0,1
"Tempat ok, pelayanan ok, harga affordable, pilihan menu cukup bervariasi",0,0,0,1,0,1,1,1
"Tempat kecil..
Pelayanan oke..",0,0,0,1,-1,1,0,0
"pelayanan cepat dan ramah, bisa untuk merayakan even ulang tahun dg harga terjangkau",0,0,1,1,0,0,1,1
Lama ngk ada persiapan sama sekali pelayanan jelek. Harganya juga makin mahal,0,0,-1,1,0,0,-1,1
Tempat lumayan ok buat hangout. Pelayanannya lumayan cepat. Tapi harganya mahal banget!,0,0,0,1,0,1,-1,1
Makanannya kurang sesuai sama gambar dan sangat sedikit porsinya untuk harga yang terbilang sangat mahal. rasa makannya juga menurutku gak nikmat,-1,1,0,0,0,0,-1,1
"Responsif pelayanan cepat, tapi sayang tempat parkir sempit jadi susah memarkir kendaraan",0,0,1,1,-1,1,0,0
Pelayanan yang ramah dan cepat. Tempat kurang bersih sehingga kurang nyaman,0,0,1,1,-1,1,0,0
"Rasa masakannya, ya standard. Kafenya lumayan nyaman. Yang terpenting harganya sangat bersahabat",0,1,0,0,0,1,1,1
"Rasanya masakannya pas... pelayannya cukup ramah
Parkirannya dan tempatnya aja yg kecil...",0,1,0,1,-1,1,0,0
"Lokasinya kurang strategis, tapi kapasitas parkirnya luas. Harganya sesuai sama kualitas. Pelayanannya baik.",0,0,1,1,0,1,0,1
"Tempat ok. Staffnya lumayan ramah. Untuk harga relatif terjangkau, rasa cukup tapi perlu ditingkatkan.",0,1,0,1,0,1,0,1
"Untuk makanan kurang recomended terutama porsi dan rasa yang ga worth it dengan harga nya, untuk kopi not bad lah",-1,1,0,0,0,0,-1,1
"harga terjangkau, karyawan dan owner juga ramah dan sangat menghargai pelanggan",0,0,1,1,0,0,1,1
"Tempatnya lumayan nyaman. Akan lebih menyenangkan bila pelayanan lebih ditingkatkan, dengan sambutan lebih ramah & ceria. Harganya juga cukup terjangkau",0,0,0,1,0,1,0,1
Tempat lumayan buat ngopi plus kerja. Rasa oke. Harga affordable.,0,1,0,0,0,1,1,1
"Waiter melayani dengan senyum, lumayan menyenangkan. Tempatnya juga cukup nyaman",0,0,0,1,0,1,0,0
"Pelayanan cukup memadai, tapi bisa lebih baik. Makanannya cukup enak, tapi seperti ada yang kurang. Harganya standar tidak mahal dan tidak murah",0,1,0,1,0,0,0,1
"Pelayannya sangat ramah, bersedia membantu dan menjelaskan terkait pesanan dengan detail. Tempat makannya cukup bersih dan luas, hanya saja tempat cuci tangan terasa kurang nyaman. ",0,0,1,1,0,1,0,0
"walaupun selalu naik harganya tapi masih cukup terjangkau. Pelayanannya juga tidak perlu diragukan lagi, selalu terbaik",0,0,1,1,0,0,0,1
"Makanannya ga enak, tempatnya juga ada bau-bau tidak sedap. Pelayanannya ya standar aja ",-1,1,0,1,-1,1,0,0
"Untuk tempat, menurut saya lumayan buat ngobrol santai bareng temen. Untuk harga menu standar seperti kafe pada umumnya, untuk minuman non kopinya 20k. Pelayanan cepat, pegawai ramah.",0,0,1,1,0,1,0,1
Rasanya kurang. Tersedia koneksi internet gratis walau kualitasnya gak terlalu bagus. Harganya juga murah karna banyak diskon dan cashback yang bisa ditukarkan,0,1,0,0,0,1,1,1
"Interiornya lumayan buat ngobrol sama temen. harga kopinya juga gak mahal. buat rasa makanan standar sih, not that special.",0,0,0,0,0,1,1,1
Kasirnya ramah banget. Tapi karena tempatnya di pinggir jalan jadi ga cocok buat bawa anak. Berisik buangeeettt,0,0,1,1,-1,1,0,0
Rasanya kurang konsisten. Tapi harganya selalu murah apalagi banyak diskonnya. Pelayanannya cukup cepat,0,1,0,1,0,0,1,1
"Bumbu nggak meresap, cuma rasa asin doang. Pelayanannya cukup memuaskanlah",-1,1,0,1,0,0,0,0
Rasanya lumayan tapi ayamnya rada amis. Tapi setiap kali makan di sini puas sama pelayanannya yang konsisten bagus. Harganya yang kurang pas dikantong,0,1,1,1,0,0,-1,1
Tempatnya engga terlalu besar tapi pelayanannya cukup baik dan harganya juga bersahabat,0,0,0,1,0,1,1,1
Harga bersahabat dan rasanya oke. Disini akan sangat ramai tempatnya jika akhir pekan. Pelayanannya cukup baik,0,1,0,1,0,1,1,1
"Rasa menu biasa saja. Harga yang diberikan menurut saya overprice, apalagi ketika dibandingkan dengan rasa yang disajikan. Pelayanannya juga ga ada yang special",0,1,0,1,0,0,-1,1
"Nyaman, pelayanan ramah. Petugas sibuk membersihkan meja kursi sebaik baik nya",0,0,1,1,1,1,0,0
Lumayan lah suasananya tidak terlalu ramai. Tapi untuk pelayanannya standar si. Harganya sangat murah,0,0,0,1,0,1,1,1
"Tempat makannya lumayan lah, tidak terlalu luas tapi pas. harganya juga lumayan",0,0,0,0,0,1,0,1
"Tempatnya bagus tapi kursinya kurang nyaman, makanannya lumayan enak, untuk harga cukup terjangkau",0,1,0,0,0,1,0,1
"Kuahnya gak enak dan kemanisan padahal pesan yang pedas. Harganya kurang ramah dikantong. Tapi pelayanannya top, ramah dan sopan",-1,1,1,1,0,0,-1,1
Nyaman tapi terlalu ramai tempatnya kalau untuk ngobrol. Minuman dan makanan harganya standar,0,0,0,0,0,1,0,1
Dari segi makanan relatif enak namun terakhir saya pesan burger isian sayurannya asem bgt jadi kurang menikmati. Tempatnya cukup luas dan pelayanan cukup baik,0,1,0,1,0,1,0,0
"Untuk ice coffe di sini kenapa kebanyakan susu sama es batu yaa, sumpah jadi gak berasa kopi sama gula , jadi cuma kaya air putih pake es. Tapi untuk harganya memang sangat terjangkau",-1,1,0,0,0,0,1,1
Pelayanan staff yang baik dan sopan. Dengan menggunakan aplikasi MCD kita bisa mendapatkan potongan harga dan lebih mudah untuk order hanya dengan scan barcode yang sudah ada di aplikasi untuk order dan dilanjutkan payment,0,0,1,1,0,0,1,1
